GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.1.G.1,Test.2.G,Test.2.G.1,Test.3.G,Test.3.G.1,change,label
Gm5742,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,9,1,18,1,1,1,Up,NA
Gm5778,98,3,5.029747343,4.992997689,0,0,0,TRUE,45,1,52,1,1,1,Up,NA
Gm5779,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,6,1,34,1,1,1,Up,NA
Gm5787,1558,3,9.020517017,8.983767363,0,0,0,TRUE,1229,1,328,1,1,1,Up,NA
Gm5809,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,2,1,18,1,1,1,Up,NA
Gm5812,112,3,5.222392421,5.185642767,0,0,0,TRUE,33,1,78,1,1,1,Up,NA
Gm5837,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,15,1,19,1,1,1,Up,NA
Gm5843,71,3,4.564784619,4.528034964,0,0,0,TRUE,51,1,19,1,1,1,Up,NA
Gm5850,468,96,2.285402219,2.248652564,0,0,0,TRUE,236,1,229,94,3,1,Up,NA
Gm5851,402,58,2.793070696,2.756321041,0,0,0,TRUE,176,1,223,56,3,1,Up,NA
Gm5855,62,3,4.36923381,4.332484155,1.11E-15,7.79E-15,7.77E-15,TRUE,28,1,33,1,1,1,Up,NA
Gm5857,90,3,4.906890596,4.870140941,0,0,0,TRUE,88,1,1,1,1,1,Up,NA
Gm5864,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,15,1,5,1,1,1,Up,NA
Gm5874,63,3,4.392317423,4.355567768,5.55E-16,3.93E-15,3.92E-15,TRUE,61,1,1,1,1,1,Up,NA
Gm5879,81,5,4.017921908,3.981172253,0,0,0,TRUE,63,1,17,3,1,1,Up,NA
Gm5891,165,9,4.196397213,4.159647558,0,0,0,TRUE,31,1,76,7,58,1,Up,NA
Gm5896,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,9,1,31,1,1,1,Up,NA
Gm5901,34,3,3.502500341,3.465750686,5.08E-08,2.63E-07,2.62E-07,TRUE,32,1,1,1,1,1,Up,NA
Gm5904,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,6,1,14,1,1,1,Up,NA
Gm5905,149,3,5.63420602,5.597456365,0,0,0,TRUE,142,1,6,1,1,1,Up,NA
Gm5910,44,3,3.874469118,3.837719463,1.01E-10,5.94E-10,5.91E-10,TRUE,11,1,32,1,1,1,Up,NA
Gm5915,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,1,1,27,1,1,1,Up,NA
Gm5928,554,125,2.147957881,2.111208227,0,0,0,TRUE,337,1,216,1,1,123,Up,NA
Gm5935,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,9,1,35,1,1,1,Up,NA
Gm595,196,3,6.029747343,5.992997689,0,0,0,TRUE,60,1,102,1,34,1,Up,NA
Gm5974,966,3,8.330916878,8.294167223,0,0,0,TRUE,19,1,9,1,938,1,Up,NA
Gm6015,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,31,1,1,1,1,1,Up,NA
Gm6054,296,3,6.624490865,6.58774121,0,0,0,TRUE,185,1,110,1,1,1,Up,NA
Gm6059,198,3,6.044394119,6.007644465,0,0,0,TRUE,106,1,91,1,1,1,Up,NA
Gm6085,2061,3,9.424166289,9.387416634,0,0,0,TRUE,364,1,1696,1,1,1,Up,NA
Gm6091,113,3,5.235216462,5.198466807,0,0,0,TRUE,111,1,1,1,1,1,Up,NA
Gm6093,242,3,6.333900737,6.297151082,0,0,0,TRUE,116,1,125,1,1,1,Up,NA
Gm6108,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,24,1,33,1,1,1,Up,NA
Gm6109,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,24,1,2,1,1,1,Up,NA
Gm6112,601,3,7.64625868,7.609509025,0,0,0,TRUE,339,1,261,1,1,1,Up,NA
Gm6116,63,3,4.392317423,4.355567768,5.55E-16,3.93E-15,3.92E-15,TRUE,17,1,45,1,1,1,Up,NA
Gm6150,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,1,1,37,1,1,1,Up,NA
Gm6157,188,3,5.969626351,5.932876696,0,0,0,TRUE,15,1,172,1,1,1,Up,NA
Gm6158,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,1,1,28,1,1,1,Up,NA
Gm6169,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,17,1,2,1,1,1,Up,NA
Gm6176,117,3,5.285402219,5.248652564,0,0,0,TRUE,65,1,46,1,6,1,Up,NA
Gm6185,287,40,2.842978832,2.806229177,0,0,0,TRUE,160,1,126,1,1,38,Up,NA
Gm6210,25,4,2.64385619,2.607106535,5.12E-05,0.000218864,0.000218846,TRUE,14,1,10,1,1,2,Up,NA
Gm6213,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,19,1,7,1,1,1,Up,NA
Gm6216,276,5,5.786596362,5.749846707,0,0,0,TRUE,225,1,50,3,1,1,Up,NA
Gm6217,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,11,1,39,1,1,1,Up,NA
Gm6249,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,25,1,1,1,1,1,Up,NA
Gm6283,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,10,1,15,1,1,1,Up,NA
Gm6286,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,14,1,10,1,1,1,Up,NA
Gm6297,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,1,1,25,1,1,1,Up,NA
Gm6300,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,1,1,1,1,39,1,Up,NA
Gm6316,584,13,5.489384841,5.452635186,0,0,0,TRUE,575,9,8,1,1,3,Up,NA
Gm6365,135,3,5.491853096,5.455103442,0,0,0,TRUE,102,1,32,1,1,1,Up,NA
Gm6397,64,16,2,1.963250345,5.23E-08,2.69E-07,2.69E-07,TRUE,27,13,36,1,1,2,Up,NA
Gm6407,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,23,1,5,1,1,1,Up,NA
Gm6415,170,3,5.824428435,5.787678781,0,0,0,TRUE,3,1,166,1,1,1,Up,NA
Gm6419,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,36,1,5,1,1,1,Up,NA
Gm6425,4252,7,9.246570959,9.209821305,0,0,0,TRUE,1905,1,2346,1,1,5,Up,NA
Gm6426,85,3,4.824428435,4.787678781,0,0,0,TRUE,63,1,21,1,1,1,Up,NA
Gm6428,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,16,1,7,1,1,1,Up,NA
Gm6429,40,3,3.736965594,3.700215939,1.23E-09,6.94E-09,6.91E-09,TRUE,23,1,16,1,1,1,Up,NA
Gm6444,238,3,6.309855263,6.273105608,0,0,0,TRUE,103,1,134,1,1,1,Up,NA
Gm6450,37,3,3.624490865,3.58774121,7.97E-09,4.31E-08,4.29E-08,TRUE,7,1,1,1,29,1,Up,NA
Gm6474,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,21,1,1,1,1,1,Up,NA
Gm648,49,3,4.029747343,3.992997689,4.30E-12,2.68E-11,2.67E-11,TRUE,17,1,31,1,1,1,Up,NA
Gm6503,73,3,4.604862058,4.568112403,0,0,0,TRUE,67,1,5,1,1,1,Up,NA
Gm6505,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,18,1,1,1,1,1,Up,NA
Gm6560,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,1,1,1,1,19,1,Up,NA
Gm6567,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,13,1,18,1,1,1,Up,NA
Gm6575,1118,3,8.541741972,8.504992317,0,0,0,TRUE,6,1,1,1,1111,1,Up,NA
Gm6581,4553,3,10.56763924,10.53088959,0,0,0,TRUE,1599,1,2916,1,38,1,Up,NA
Gm6598,165,3,5.781359714,5.744610059,0,0,0,TRUE,163,1,1,1,1,1,Up,NA
Gm6606,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,1,1,1,1,36,1,Up,NA
Gm6612,826,3,8.105035471,8.068285816,0,0,0,TRUE,421,1,404,1,1,1,Up,NA
Gm6644,102,4,4.672425342,4.635675687,0,0,0,TRUE,41,2,60,1,1,1,Up,NA
Gm6710,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,24,1,1,1,1,1,Up,NA
Gm6729.1,188,3,5.969626351,5.932876696,0,0,0,TRUE,104,1,83,1,1,1,Up,NA
Gm6736,46,4,3.523561956,3.486812301,2.09E-10,1.21E-09,1.21E-09,TRUE,19,2,26,1,1,1,Up,NA
Gm6767,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,7,1,15,1,5,1,Up,NA
Gm6807,872,3,8.183221824,8.146472169,0,0,0,TRUE,382,1,489,1,1,1,Up,NA
Gm6853,680,3,7.824428435,7.787678781,0,0,0,TRUE,203,1,476,1,1,1,Up,NA
Gm6869,664,3,7.790076931,7.753327276,0,0,0,TRUE,33,1,20,1,611,1,Up,NA
Gm6882,226,4,5.820178962,5.783429308,0,0,0,TRUE,42,1,34,2,150,1,Up,NA
Gm6884,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,9,1,13,1,1,1,Up,NA
Gm6885,346,3,6.849665727,6.812916072,0,0,0,TRUE,47,1,298,1,1,1,Up,NA
Gm6902,72,3,4.584962501,4.548212846,0,0,0,TRUE,27,1,44,1,1,1,Up,NA
Gm6905,153,3,5.672425342,5.635675687,0,0,0,TRUE,30,1,122,1,1,1,Up,NA
Gm6970,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,14,1,11,1,1,1,Up,NA
Gm6983,1037,3,8.433237678,8.396488023,0,0,0,TRUE,17,1,1019,1,1,1,Up,NA
Gm6988,1532,13,6.880760864,6.844011209,0,0,0,TRUE,229,1,1298,9,5,3,Up,NA
Gm7027,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,17,1,14,1,1,1,Up,NA
Gm7047,325,3,6.759333407,6.722583752,0,0,0,TRUE,81,1,243,1,1,1,Up,NA
Gm7048,761,3,7.986790143,7.950040488,0,0,0,TRUE,406,1,354,1,1,1,Up,NA
Gm7069,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,32,1,5,1,1,1,Up,NA
Gm7086,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,41,1,9,1,1,1,Up,NA
Gm7119,63,3,4.392317423,4.355567768,5.55E-16,3.93E-15,3.92E-15,TRUE,29,1,33,1,1,1,Up,NA
Gm7123,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,12,1,11,1,1,1,Up,NA
Gm7129,72,3,4.584962501,4.548212846,0,0,0,TRUE,1,1,70,1,1,1,Up,NA
Gm7172,1051,41,4.679994949,4.643245295,0,0,0,TRUE,317,1,733,39,1,1,Up,NA
Gm7181,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,20,1,1,1,1,1,Up,NA
Gm7201,131,3,5.448460501,5.411710846,0,0,0,TRUE,30,1,100,1,1,1,Up,NA
Gm7206,126,3,5.392317423,5.355567768,0,0,0,TRUE,1,1,1,1,124,1,Up,NA
Gm7257,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,16,1,7,1,1,1,Up,NA
Gm7281,49,3,4.029747343,3.992997689,4.30E-12,2.68E-11,2.67E-11,TRUE,27,1,21,1,1,1,Up,NA
Gm7319,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,1,1,1,1,29,1,Up,NA
Gm7324,833,3,8.117210185,8.08046053,0,0,0,TRUE,579,1,249,1,5,1,Up,NA
Gm7340,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,31,1,1,1,1,1,Up,NA
Gm7369,56,3,4.222392421,4.185642767,5.00E-14,3.32E-13,3.31E-13,TRUE,20,1,35,1,1,1,Up,NA
Gm7399,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,6,1,16,1,1,1,Up,NA
Gm7429,69,3,4.523561956,4.486812301,0,0,0,TRUE,67,1,1,1,1,1,Up,NA
Gm7449,211,3,6.136136688,6.099387033,0,0,0,TRUE,59,1,151,1,1,1,Up,NA
Gm7452,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,7,1,14,1,1,1,Up,NA
Gm7496,48,3,4,3.963250345,8.09E-12,4.99E-11,4.97E-11,TRUE,38,1,9,1,1,1,Up,NA
Gm7516,49,3,4.029747343,3.992997689,4.30E-12,2.68E-11,2.67E-11,TRUE,47,1,1,1,1,1,Up,NA
Gm7535,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,32,1,5,1,1,1,Up,NA
Gm7536,1613,158,3.351749975,3.31500032,0,0,0,TRUE,771,156,841,1,1,1,Up,NA
Gm7544,53,3,4.142957954,4.106208299,3.39E-13,2.19E-12,2.19E-12,TRUE,27,1,25,1,1,1,Up,NA
Gm7561,311,3,6.695808269,6.659058615,0,0,0,TRUE,1,1,21,1,289,1,Up,NA
Gm7568,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,5,1,1,1,35,1,Up,NA
Gm7591,125,3,5.380821784,5.344072129,0,0,0,TRUE,98,1,26,1,1,1,Up,NA
Gm7598,40,3,3.736965594,3.700215939,1.23E-09,6.94E-09,6.91E-09,TRUE,1,1,38,1,1,1,Up,NA
Gm7600,59,3,4.297680549,4.260930894,7.33E-15,5.02E-14,5.00E-14,TRUE,23,1,15,1,21,1,Up,NA
Gm7609,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,17,1,6,1,1,1,Up,NA
Gm7614,277,3,6.528779665,6.492030011,0,0,0,TRUE,6,1,15,1,256,1,Up,NA
Gm7618,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,24,1,7,1,1,1,Up,NA
Gm7626,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,22,1,16,1,1,1,Up,NA
Gm7631,143,3,5.574908836,5.538159181,0,0,0,TRUE,1,1,3,1,139,1,Up,NA
Gm765,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,22,1,5,1,1,1,Up,NA
Gm7654,152,3,5.662965013,5.626215358,0,0,0,TRUE,1,1,150,1,1,1,Up,NA
Gm7658,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,25,1,19,1,1,1,Up,NA
Gm7663,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,1,1,1,1,37,1,Up,NA
Gm7664,107,3,5.156504486,5.119754831,0,0,0,TRUE,33,1,43,1,31,1,Up,NA
Gm7666,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,9,1,19,1,1,1,Up,NA
Gm7669,59,3,4.297680549,4.260930894,7.33E-15,5.02E-14,5.00E-14,TRUE,1,1,57,1,1,1,Up,NA
Gm7695,84,3,4.807354922,4.770605267,0,0,0,TRUE,36,1,47,1,1,1,Up,NA
Gm7714,83,3,4.790076931,4.753327276,0,0,0,TRUE,56,1,26,1,1,1,Up,NA
Gm7781,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,3,1,21,1,1,1,Up,NA
Gm7785,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,1,1,1,1,20,1,Up,NA
Gm7792,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,28,1,9,1,1,1,Up,NA
Gm7816,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,22,1,8,1,1,1,Up,NA
Gm7831,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,31,1,1,1,1,1,Up,NA
Gm7857,471,3,7.294620749,7.257871094,0,0,0,TRUE,64,1,406,1,1,1,Up,NA
Gm7890,231,3,6.266786541,6.230036886,0,0,0,TRUE,104,1,126,1,1,1,Up,NA
Gm7891,49,3,4.029747343,3.992997689,4.30E-12,2.68E-11,2.67E-11,TRUE,47,1,1,1,1,1,Up,NA
Gm7901,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,5,1,26,1,1,1,Up,NA
Gm7942,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,1,1,1,1,26,1,Up,NA
Gm7957,77,3,4.68182404,4.645074385,0,0,0,TRUE,43,1,33,1,1,1,Up,NA
Gm7961,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,1,1,1,1,56,1,Up,NA
Gm7967,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,14,1,18,1,1,1,Up,NA
Gm7978,86,3,4.841302254,4.804552599,0,0,0,TRUE,1,1,1,1,84,1,Up,NA
Gm7993,80,6,3.736965594,3.700215939,0,0,0,TRUE,1,1,78,4,1,1,Up,NA
Gm8018,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,13,1,17,1,1,1,Up,NA
Gm8022,86,3,4.841302254,4.804552599,0,0,0,TRUE,14,1,71,1,1,1,Up,NA
Gm8099,34,3,3.502500341,3.465750686,5.08E-08,2.63E-07,2.62E-07,TRUE,9,1,24,1,1,1,Up,NA
Gm8100,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,6,1,25,1,1,1,Up,NA
Gm8101,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,1,1,32,1,5,1,Up,NA
Gm8107,43,3,3.841302254,3.804552599,1.89E-10,1.10E-09,1.09E-09,TRUE,25,1,17,1,1,1,Up,NA
Gm8127,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,8,1,17,1,1,1,Up,NA
Gm815,36,3,3.584962501,3.548212846,1.48E-08,7.90E-08,7.87E-08,TRUE,21,1,14,1,1,1,Up,NA
Gm8152,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,18,1,10,1,1,1,Up,NA
Gm8164,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,9,1,11,1,1,1,Up,NA
Gm8168,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,8,1,11,1,1,1,Up,NA
Gm8172,242,3,6.333900737,6.297151082,0,0,0,TRUE,69,1,34,1,139,1,Up,NA
Gm8203,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,22,1,1,1,1,1,Up,NA
Gm8210,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,4,1,15,1,2,1,Up,NA
Gm8213,1314,3,8.77478706,8.738037405,0,0,0,TRUE,284,1,1029,1,1,1,Up,NA
Gm8220,57,6,3.247927513,3.211177859,9.54E-12,5.86E-11,5.86E-11,TRUE,23,4,33,1,1,1,Up,NA
Gm8226,64,3,4.415037499,4.378287844,3.33E-16,2.38E-15,2.37E-15,TRUE,23,1,40,1,1,1,Up,NA
Gm8237,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,27,1,1,1,1,1,Up,NA
Gm8245,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,26,1,12,1,1,1,Up,NA
Gm8266,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,12,1,10,1,1,1,Up,NA
Gm8274,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,8,1,12,1,1,1,Up,NA
Gm8290,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,1,1,25,1,1,1,Up,NA
Gm8298,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,9,1,14,1,1,1,Up,NA
Gm831,34,3,3.502500341,3.465750686,5.08E-08,2.63E-07,2.62E-07,TRUE,14,1,19,1,1,1,Up,NA
Gm8340,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,16,1,11,1,1,1,Up,NA
Gm8362,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,22,1,1,1,1,1,Up,NA
Gm8379,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,12,1,20,1,1,1,Up,NA
Gm8391,233,3,6.279223644,6.242473989,0,0,0,TRUE,33,1,199,1,1,1,Up,NA
Gm8416,639,3,7.73470962,7.697959965,0,0,0,TRUE,150,1,1,1,488,1,Up,NA
Gm8430,36,3,3.584962501,3.548212846,1.48E-08,7.90E-08,7.87E-08,TRUE,18,1,17,1,1,1,Up,NA
Gm8449,699,3,7.864186145,7.82743649,0,0,0,TRUE,424,1,274,1,1,1,Up,NA
Gm8451,53,8,2.727920455,2.6911708,1.95E-09,1.09E-08,1.09E-08,TRUE,26,6,26,1,1,1,Up,NA
Gm8463,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,13,1,16,1,1,1,Up,NA
Gm8489,81,3,4.754887502,4.718137847,0,0,0,TRUE,40,1,40,1,1,1,Up,NA
Gm8512,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,10,1,15,1,1,1,Up,NA
Gm8524,37,5,2.887525271,2.850775616,2.31E-07,1.16E-06,1.16E-06,TRUE,1,1,35,3,1,1,Up,NA
Gm853,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,23,1,6,1,1,1,Up,NA
Gm8566,2075,143,3.859024284,3.82227463,0,0,0,TRUE,972,129,546,3,557,11,Up,NA
Gm8580,1460,3,8.926790153,8.890040498,0,0,0,TRUE,787,1,672,1,1,1,Up,NA
Gm8655,117,3,5.285402219,5.248652564,0,0,0,TRUE,26,1,90,1,1,1,Up,NA
Gm8661,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,7,1,24,1,1,1,Up,NA
Gm8684,37,6,2.624490865,2.58774121,9.27E-07,4.49E-06,4.49E-06,TRUE,26,3,10,1,1,2,Up,NA
Gm8696,1271,3,8.726785814,8.690036159,0,0,0,TRUE,202,1,1068,1,1,1,Up,NA
Gm8700,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,11,1,8,1,1,1,Up,NA
Gm8704,47,3,3.969626351,3.932876696,1.52E-11,9.30E-11,9.26E-11,TRUE,27,1,19,1,1,1,Up,NA
Gm8712,143,3,5.574908836,5.538159181,0,0,0,TRUE,21,1,121,1,1,1,Up,NA
Gm8725,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,25,1,1,1,1,1,Up,NA
Gm8731,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,1,1,24,1,1,1,Up,NA
Gm8738,317,3,6.723376529,6.686626875,0,0,0,TRUE,275,1,41,1,1,1,Up,NA
Gm8741,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,1,1,20,1,1,1,Up,NA
Gm8749,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,26,1,14,1,1,1,Up,NA
Gm8765,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,5,1,25,1,1,1,Up,NA
Gm8773,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,29,1,1,1,1,1,Up,NA
Gm8783,49,3,4.029747343,3.992997689,4.30E-12,2.68E-11,2.67E-11,TRUE,41,1,7,1,1,1,Up,NA
Gm8802,81,3,4.754887502,4.718137847,0,0,0,TRUE,25,1,55,1,1,1,Up,NA
Gm8810,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,5,1,19,1,1,1,Up,NA
Gm8836,64,3,4.415037499,4.378287844,3.33E-16,2.38E-15,2.37E-15,TRUE,1,1,62,1,1,1,Up,NA
Gm8860,797,3,8.053473413,8.016723758,0,0,0,TRUE,425,1,371,1,1,1,Up,NA
Gm8872,36,3,3.584962501,3.548212846,1.48E-08,7.90E-08,7.87E-08,TRUE,34,1,1,1,1,1,Up,NA
Gm8885,94,3,4.969626351,4.932876696,0,0,0,TRUE,60,1,33,1,1,1,Up,NA
Gm8927,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,21,1,5,1,1,1,Up,NA
Gm8957,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,1,1,18,1,1,1,Up,NA
Gm8976,141,6,4.554588852,4.517839197,0,0,0,TRUE,87,1,53,1,1,4,Up,NA
Gm8983,2392,3,9.639039173,9.602289519,0,0,0,TRUE,488,1,1903,1,1,1,Up,NA
Gm9029,48,8,2.584962501,2.548212846,3.03E-08,1.58E-07,1.58E-07,TRUE,5,1,18,6,25,1,Up,NA
Gm9030,36,9,2,1.963250345,4.46E-05,0.000190682,0.000190675,TRUE,4,1,23,7,9,1,Up,NA
Gm9035,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,4,1,20,1,1,1,Up,NA
Gm904,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,9,1,11,1,1,1,Up,NA
Gm9046,46,4,3.523561956,3.486812301,2.09E-10,1.21E-09,1.21E-09,TRUE,10,1,5,2,31,1,Up,NA
Gm9048,73,4,4.189824559,4.153074904,0,0,0,TRUE,6,1,19,2,48,1,Up,NA
Gm9049,43,4,3.426264755,3.3895151,1.30E-09,7.29E-09,7.29E-09,TRUE,4,1,9,2,30,1,Up,NA
Gm906,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,10,1,12,1,1,1,Up,NA
Gm9068,174,3,5.857980995,5.82123134,0,0,0,TRUE,155,1,18,1,1,1,Up,NA
Gm9077,135,10,3.754887502,3.718137847,0,0,0,TRUE,54,1,80,3,1,6,Up,NA
Gm9102,634,3,7.723376529,7.686626875,0,0,0,TRUE,246,1,387,1,1,1,Up,NA
Gm9120,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,6,1,5,1,47,1,Up,NA
Gm9149,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,6,1,1,1,15,1,Up,NA
Gm9169,47,3,3.969626351,3.932876696,1.52E-11,9.30E-11,9.26E-11,TRUE,37,1,9,1,1,1,Up,NA
Gm9226,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,6,1,19,1,1,1,Up,NA
Gm9239,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,20,1,8,1,1,1,Up,NA
